LNEC Test File eXtractor

File: sineSweep_A=4_f=10e-4to40_CosTaper5percent_0.drv

Created in: 2026-01-07 17:30:06.402507

Number of channels: 3

Name:	PosA1T	PosA2V	PosA3L
Type:			
Unit:	m	m	m
No. of Samples:	7192	7192	7192
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	35.955	35.955	35.955
Data:
PosA1T	PosA2V	PosA3L
0.0010386961858966494	0.0010386961858966494	0.0010386961858966494
0.0038962397923211394	0.0038962397923211394	0.0038962397923211394
0.0026342770513575623	0.0026342770513575623	0.0026342770513575623
-0.001414062312282994	-0.001414062312282994	-0.001414062312282994
-0.003966796384543617	-0.003966796384543617	-0.003966796384543617
-0.0023216549780852957	-0.0023216549780852957	-0.0023216549780852957
0.0017812498087716193	0.0017812498087716193	0.0017812498087716193
0.0039984126317665365	0.0039984126317665365	0.0039984126317665365
0.001980590605443463	0.001980590605443463	0.001980590605443463
-0.002135863984494024	-0.002135863984494024	-0.002135863984494024
-0.0039890131787838345	-0.0039890131787838345	-0.0039890131787838345
-0.0016134031089548378	-0.0016134031089548378	-0.0016134031089548378
0.002473388398563018	0.002473388398563018	0.002473388398563018
0.0039368892015628565	0.0039368892015628565	0.0039368892015628565
0.001223144406209666	0.001223144406209666	0.001223144406209666
-0.0027890621492160307	-0.0027890621492160307	-0.0027890621492160307
-0.0038405756963876547	-0.0038405756963876547	-0.0038405756963876547
-0.0008134764460089759	-0.0008134764460089759	-0.0008134764460089759
0.003078002584671801	0.003078002584671801	0.003078002584671801
0.003699096261013713	0.003699096261013713	0.003699096261013713
0.00038842770832719936	0.00038842770832719936	0.00038842770832719936
-0.0033355708734657823	-0.0033355708734657823	-0.0033355708734657823
-0.0035124507353013613	-0.0035124507353013613	-0.0035124507353013613
4.748536594847323e-05	4.748536594847323e-05	4.748536594847323e-05
0.0035571285044127612	0.0035571285044127612	0.0035571285044127612
0.003280639279390271	0.003280639279390271	0.003280639279390271
-0.0004890135938633783	-0.0004890135938633783	-0.0004890135938633783
-0.003738158716346211	-0.003738158716346211	-0.003738158716346211
-0.003005004506419026	-0.003005004506419026	-0.003005004506419026
0.00093066397214614	0.00093066397214614	0.00093066397214614
0.0038746333495710376	0.0038746333495710376	0.0038746333495710376
0.0026872555606996195	0.0026872555606996195	0.0026872555606996195
-0.0013665769663519791	-0.0013665769663519791	-0.0013665769663519791
-0.003962768064708852	-0.003962768064708852	-0.003962768064708852
-0.0023299557583508716	-0.0023299557583508716	-0.0023299557583508716
0.0017904050811233575	0.0017904050811233575	0.0017904050811233575
0.003999145053554675	0.003999145053554675	0.003999145053554675
0.0019362790872610508	0.0019362790872610508	0.0019362790872610508
-0.0021955563602273566	-0.0021955563602273566	-0.0021955563602273566
-0.003981322750008375	-0.003981322750008375	-0.003981322750008375
-0.001510741988317348	-0.001510741988317348	-0.001510741988317348
0.0025756833083064386	0.0025756833083064386	0.0025756833083064386
0.003907104048845202	0.003907104048845202	0.003907104048845202
0.001057983292984311	0.001057983292984311	0.001057983292984311
-0.002923827758233615	-0.002923827758233615	-0.002923827758233615
-0.003775634297839326	-0.003775634297839326	-0.003775634297839326
-0.0005839842857254079	-0.0005839842857254079	-0.0005839842857254079
0.003233642214651349	0.003233642214651349	0.003233642214651349
0.003586425375938323	0.003586425375938323	0.003586425375938323
9.509278217751124e-05	9.509278217751124e-05	9.509278217751124e-05
-0.0034985347213267195	-0.0034985347213267195	-0.0034985347213267195
-0.003340331615088686	-0.003340331615088686	-0.003340331615088686
0.00040148923021567903	0.00040148923021567903	0.00040148923021567903
0.0037127681343923085	0.0037127681343923085	0.0037127681343923085
0.0030389400893043855	0.0030389400893043855	0.0030389400893043855
-0.0008980711625390358	-0.0008980711625390358	-0.0008980711625390358
-0.0038708491302974018	-0.0038708491302974018	-0.0038708491302974018
-0.0026851803255983093	-0.0026851803255983093	-0.0026851803255983093
0.001386230324368627	0.001386230324368627	0.001386230324368627
0.003967895057260743	0.003967895057260743	0.003967895057260743
0.0022830808039448892	0.0022830808039448892	0.0022830808039448892
-0.0018575437050011865	-0.0018575437050011865	-0.0018575437050011865
-0.003999999505605921	-0.003999999505605921	-0.003999999505605921
-0.001837646246423409	-0.001837646246423409	-0.001837646246423409
0.00230310033282069	0.00230310033282069	0.00230310033282069
0.003964232948320047	0.003964232948320047	0.003964232948320047
0.0013553465389687638	0.0013553465389687638	0.0013553465389687638
-0.0027141109862298014	-0.0027141109862298014	-0.0027141109862298014
-0.0038587641707931077	-0.0038587641707931077	-0.0038587641707931077
-0.0008435057393226768	-0.0008435057393226768	-0.0008435057393226768
0.0030816646936124964	0.0030816646936124964	0.0030816646936124964
0.0036829829816746535	0.0036829829816746535	0.0036829829816746535
0.00031030271759236773	0.00031030271759236773	0.00031030271759236773
-0.0033975825848615547	-0.0033975825848615547	-0.0033975825848615547
-0.0034376216426131555	-0.0034376216426131555	-0.0034376216426131555
0.00023474120311602276	0.00023474120311602276	0.00023474120311602276
0.0036538081804471153	0.0036538081804471153	0.0036538081804471153
0.0031249996494107234	0.0031249996494107234	0.0031249996494107234
-0.0007816160982249273	-0.0007816160982249273	-0.0007816160982249273
-0.0038435053835402105	-0.0038435053835402105	-0.0038435053835402105
-0.002749023091464429	-0.002749023091464429	-0.002749023091464429
0.0013195799416479738	0.0013195799416479738	0.0013195799416479738
0.0039605708393793525	0.0039605708393793525	0.0039605708393793525
0.0023148190814309146	0.0023148190814309146	0.0023148190814309146
-0.0018374021058273628	-0.0018374021058273628	-0.0018374021058273628
-0.003999999505605921	-0.003999999505605921	-0.003999999505605921
-0.0018293454661578333	-0.0018293454661578333	-0.0018293454661578333
0.002323974353782653	0.002323974353782653	0.002323974353782653
0.003958495644312958	0.003958495644312958	0.003958495644312958
0.001300903186050428	0.001300903186050428	0.001300903186050428
-0.0027678219173599985	-0.0027678219173599985	-0.0027678219173599985
-0.0038341059705924263	-0.0038341059705924263	-0.0038341059705924263
-0.0007396239157049553	-0.0007396239157049553	-0.0007396239157049553
0.00315795862987698	0.00315795862987698	0.00315795862987698
0.0036268306445839935	0.0036268306445839935	0.0036268306445839935
0.00015649414208316798	0.00015649414208316798	0.00015649414208316798
-0.003484252496458008	-0.003484252496458008	-0.003484252496458008
-0.0033387447012143846	-0.0033387447012143846	-0.0033387447012143846
0.0004364013354503069	0.0004364013354503069	0.0004364013354503069
0.0037373042642949664	0.0037373042642949664	0.0037373042642949664
0.002973388339265941	0.002973388339265941	0.002973388339265941
-0.001025634623973253	-0.001025634623973253	-0.001025634623973253
-0.003908812992982609	-0.003908812992982609	-0.003908812992982609
-0.002536864913500152	-0.002536864913500152	-0.002536864913500152
0.0015976560805447651	0.0015976560805447651	0.0015976560805447651
0.003992309116865378	0.003992309116865378	0.003992309116865378
0.002037231223726216	0.002037231223726216	0.002037231223726216
-0.002138427460752511	-0.002138427460752511	-0.002138427460752511
-0.003983153804478722	-0.003983153804478722	-0.003983153804478722
-0.0014843748039443424	-0.0014843748039443424	-0.0014843748039443424
0.0026337887701654693	0.0026337887701654693	0.0026337887701654693
0.003878539599107779	0.003878539599107779	0.003878539599107779
0.0008901366332024462	0.0008901366332024462	0.0008901366332024462
-0.0030703121158614246	-0.0030703121158614246	-0.0030703121158614246
-0.003678100129718809	-0.003678100129718809	-0.003678100129718809
-0.0002680663544414326	-0.0002680663544414326	-0.0002680663544414326
0.00343518027668761	0.00343518027668761	0.00343518027668761
0.003384154892113923	0.003384154892113923	0.003384154892113923
-0.0003668212255421807	-0.0003668212255421807	-0.0003668212255421807
-0.003717040554788202	-0.003717040554788202	-0.003717040554788202
-0.0030012203271803078	-0.0030012203271803078	-0.0030012203271803078
0.0009986571281450482	0.0009986571281450482	0.0009986571281450482
0.00390588334586497	0.00390588334586497	0.00390588334586497
0.002536864953535069	0.002536864953535069	0.002536864953535069
-0.0016105954921003048	-0.0016105954921003048	-0.0016105954921003048
-0.003994018061002785	-0.003994018061002785	-0.003994018061002785
-0.0020009763051784166	-0.0020009763051784166	-0.0020009763051784166
0.002185546635824373	0.002185546635824373	0.002185546635824373
0.003976073767228296	0.003976073767228296	0.003976073767228296
0.0014061277829464044	0.0014061277829464044	0.0014061277829464044
-0.0027066646980503876	-0.0027066646980503876	-0.0027066646980503876
-0.0038496088984413695	-0.0038496088984413695	-0.0038496088984413695
-0.0007670897327601696	-0.0007670897327601696	-0.0007670897327601696
0.0031580807001750032	0.0031580807001750032	0.0031580807001750032
0.0036149898256757455	0.0036149898256757455	0.0036149898256757455
0.00010046387529053091	0.00010046387529053091	0.00010046387529053091
-0.0035247798354017023	-0.0035247798354017023	-0.0035247798354017023
-0.0032757564274344263	-0.0032757564274344263	-0.0032757564274344263
0.0005750731940046329	0.0005750731940046329	0.0005750731940046329
0.003793822812279696	0.003793822812279696	0.003793822812279696
0.0028389889411424255	0.0028389889411424255	0.0028389889411424255
-0.0012402342078979935	-0.0012402342078979935	-0.0012402342078979935
-0.003954467284443276	-0.003954467284443276	-0.003954467284443276
-0.002314696971097975	-0.002314696971097975	-0.002314696971097975
0.0018746335867593478	0.0018746335867593478	0.0018746335867593478
0.003999022983256652	0.003999022983256652	0.003999022983256652
0.0017164304805213138	0.0017164304805213138	0.0017164304805213138
-0.0024584957821692744	-0.0024584957821692744	-0.0024584957821692744
-0.003922851077255274	-0.003922851077255274	-0.003922851077255274
-0.001060546729207881	-0.001060546729207881	-0.001060546729207881
0.002972167636285709	0.002972167636285709	0.002972167636285709
0.003725097234492649	0.003725097234492649	0.003725097234492649
0.0003658447031929121	0.0003658447031929121	0.0003658447031929121
-0.0033975825848615547	-0.0033975825848615547	-0.0033975825848615547
-0.0034086909819816638	-0.0034086909819816638	-0.0034086909819816638
0.0003464355258072274	0.0003464355258072274	0.0003464355258072274
0.0037189937195914904	0.0037189937195914904	0.0037189937195914904
0.002980590486849308	0.002980590486849308	0.002980590486849308
-0.0010537107925185831	-0.0010537107925185831	-0.0010537107925185831
-0.003922851077255274	-0.003922851077255274	-0.003922851077255274
-0.002451903986076023	-0.002451903986076023	-0.002451903986076023
0.001732787900456419	0.001732787900456419	0.001732787900456419
0.003999511264448745	0.003999511264448745	0.003999511264448745
0.0018375242161603026	0.0018375242161603026	0.0018375242161603026
-0.002359985051664572	-0.002359985051664572	-0.002359985051664572
-0.003943114746727121	-0.003943114746727121	-0.003943114746727121
-0.0011562498428580497	-0.0011562498428580497	-0.0011562498428580497
0.002912719401148423	0.002912719401148423	0.002912719401148423
0.0037520747703557707	0.0037520747703557707	0.0037520747703557707
0.00042956539876100916	0.00042956539876100916	0.00042956539876100916
-0.003369872627210294	-0.003369872627210294	-0.003369872627210294
-0.003429442932645603	-0.003429442932645603	-0.003429442932645603
0.00031823728696387407	0.00031823728696387407	0.00031823728696387407
0.0037128902046903315	0.0037128902046903315	0.0037128902046903315
0.002983520174001864	0.002983520174001864	0.002983520174001864
-0.0010609129401019503	-0.0010609129401019503	-0.0010609129401019503
-0.003926635256493992	-0.003926635256493992	-0.003926635256493992
-0.0024272457858753415	-0.0024272457858753415	-0.0024272457858753415
0.0017714841849297653	0.0017714841849297653	0.0017714841849297653
0.003999877475342814	0.003999877475342814	0.003999877475342814
0.0017779539107249936	0.0017779539107249936	0.0017779539107249936
-0.0024230953957425534	-0.0024230953957425534	-0.0024230953957425534
-0.003926879397090039	-0.003926879397090039	-0.003926879397090039
-0.001057739112353348	-0.001057739112353348	-0.001057739112353348
0.0029898678294990695	0.0029898678294990695	0.0029898678294990695
0.0037064204788951035	0.0037064204788951035	0.0037064204788951035
0.00029199217288889155	0.00029199217288889155	0.00029199217288889155
-0.003448241758541172	-0.003448241758541172	-0.003448241758541172
-0.003343383372539265	-0.003343383372539265	-0.003343383372539265
0.0004909667586666659	0.0004909667586666659	0.0004909667586666659
0.0037778316032386606	0.0037778316032386606	0.0037778316032386606
0.002848510424388233	0.002848510424388233	0.002848510424388233
-0.0012612302991579795	-0.0012612302991579795	-0.0012612302991579795
-0.003962768064708852	-0.003962768064708852	-0.003962768064708852
-0.002237914753641398	-0.002237914753641398	-0.002237914753641398
0.0019876706827288075	0.0019876706827288075	0.0019876706827288075
0.003992064976269331	0.003992064976269331	0.003992064976269331
0.0015334471037845752	0.0015334471037845752	0.0015334471037845752
-0.002640258455925781	-0.002640258455925781	-0.002640258455925781
-0.003860839365859501	-0.003860839365859501	-0.003860839365859501
-0.0007614744990511036	-0.0007614744990511036	-0.0007614744990511036
0.0031904293291511445	0.0031904293291511445	0.0031904293291511445
0.003570678307493333	0.003570678307493333	0.003570678307493333
-4.772946650960281e-05	-4.772946650960281e-05	-4.772946650960281e-05
-0.0036130366608724575	-0.0036130366608724575	-0.0036130366608724575
-0.0031301265618927797	-0.0031301265618927797	-0.0031301265618927797
0.0008610839022729306	0.0008610839022729306	0.0008610839022729306
0.003887328660565448	0.003887328660565448	0.003887328660565448
0.002554321006152383	0.002554321006152383	0.002554321006152383
-0.0016441648240566778	-0.0016441648240566778	-0.0016441648240566778
-0.00399804638083755	-0.00399804638083755	-0.00399804638083755
-0.0018647458525845539	-0.0018647458525845539	-0.0018647458525845539
0.0023623044273619292	0.0023623044273619292	0.0023623044273619292
0.0039368892015628565	0.0039368892015628565	0.0039368892015628565
0.0010891112189802203	0.0010891112189802203	0.0010891112189802203
-0.002982665641880785	-0.002982665641880785	-0.002982665641880785
-0.0037023921190254207	-0.0037023921190254207	-0.0037023921190254207
-0.00025952143357981037	-0.00025952143357981037	-0.00025952143357981037
0.0034754634750352575	0.0034754634750352575	0.0034754634750352575
0.0033011470894581643	0.0033011470894581643	0.0033011470894581643
-0.0005876463946661032	-0.0005876463946661032	-0.0005876463946661032
-0.003815429214994881	-0.003815429214994881	-0.003815429214994881
-0.002747802388484197	-0.002747802388484197	-0.002747802388484197
0.001414306492913957	0.001414306492913957	0.001414306492913957
0.003983642125705732	0.003983642125705732	0.003983642125705732
0.0020643308298873607	0.0020643308298873607	0.0020643308298873607
-0.0021817624165507378	-0.0021817624165507378	-0.0021817624165507378
-0.003968505368715941	-0.003968505368715941	-0.003968505368715941
-0.0012799070547555255	-0.0012799070547555255	-0.0012799070547555255
0.0028527828848190443	0.0028527828848190443	0.0028527828848190443
0.0037668452764165745	0.0037668452764165745	0.0037668452764165745
0.0004294433284629859	0.0004294433284629859	0.0004294433284629859
-0.003393065983834697	-0.003393065983834697	-0.003393065983834697
-0.0033840327817809823	-0.0033840327817809823	-0.0033840327817809823
0.0004476318028684389	0.0004476318028684389	0.0004476318028684389
0.003773925353701919	0.003773925353701919	0.003773925353701919
0.0028348385510096373	0.0028348385510096373	0.0028348385510096373
-0.001309203926281087	-0.001309203926281087	-0.001309203926281087
-0.003973144040040822	-0.003973144040040822	-0.003973144040040822
-0.002142821991481345	-0.002142821991481345	-0.002142821991481345
0.002112182386712445	0.002112182386712445	0.002112182386712445
0.003976928259314457	0.003976928259314457	0.003976928259314457
0.001339355329927728	0.001339355329927728	0.001339355329927728
-0.0028153072632910127	-0.0028153072632910127	-0.0028153072632910127
-0.003781127461250368	-0.003781127461250368	-0.003781127461250368
-0.0004627684797883958	-0.0004627684797883958	-0.0004627684797883958
0.0033803707128752043	0.0033803707128752043	0.0033803707128752043
0.0033914791099953134	0.0033914791099953134	0.0033914791099953134
-0.0004434813727007342	-0.0004434813727007342	-0.0004434813727007342
-0.003775756368137349	-0.003775756368137349	-0.003775756368137349
-0.002823974254450658	-0.002823974254450658	-0.002823974254450658
0.001333007674430523	0.001333007674430523	0.001333007674430523
0.003977050329612481	0.003977050329612481	0.003977050329612481
0.0021048581688310544	0.0021048581688310544	0.0021048581688310544
-0.002158324919330288	-0.002158324919330288	-0.002158324919330288
-0.00396960400139815	-0.00396960400139815	-0.00396960400139815
-0.001269286938827509	-0.001269286938827509	-0.001269286938827509
0.0028742672572711226	0.0028742672572711226	0.0028742672572711226
0.003749511294097284	0.003749511294097284	0.003749511294097284
0.0003598632585897765	0.0003598632585897765	0.0003598632585897765
-0.0034395747673815267	-0.0034395747673815267	-0.0034395747673815267
-0.0033245845466436962	-0.0033245845466436962	-0.0033245845466436962
0.0005753173346006794	0.0005753173346006794	0.0005753173346006794
0.003820434137248748	0.003820434137248748	0.003820434137248748
0.002714111026264718	0.002714111026264718	0.002714111026264718
-0.0014847410148384119	-0.0014847410148384119	-0.0014847410148384119
-0.003991698725340344	-0.003991698725340344	-0.003991698725340344
-0.001948241936432405	-0.001948241936432405	-0.001948241936432405
0.002317016346795332	0.002317016346795332	0.002317016346795332
0.003939818888715412	0.003939818888715412	0.003939818888715412
0.0010673827059320953	0.0010673827059320953	0.0010673827059320953
-0.003023437121420525	-0.003023437121420525	-0.003023437121420525
-0.0036630854830619593	-0.0036630854830619593	-0.0036630854830619593
-0.00011987301264129889	-0.00011987301264129889	-0.00011987301264129889
0.0035605464727574095	0.0035605464727574095	0.0035605464727574095
0.003173095346831854	0.003173095346831854	0.003173095346831854
-0.0008406981224681438	-0.0008406981224681438	-0.0008406981224681438
-0.003893798346325759	-0.003893798346325759	-0.003893798346325759
-0.0024946285903841335	-0.0024946285903841335	-0.0024946285903841335
0.0017580564521472162	0.0017580564521472162	0.0017580564521472162
0.003999633334746768	0.003999633334746768	0.003999633334746768
0.001664062322669372	0.001664062322669372	0.001664062322669372
-0.0025767819009537302	-0.0025767819009537302	-0.0025767819009537302
-0.0038673090916547296	-0.0038673090916547296	-0.0038673090916547296
-0.0007283934482868233	-0.0007283934482868233	-0.0007283934482868233
0.0032452388929635504	0.0032452388929635504	0.0032452388929635504
0.0035001216752359385	0.0035001216752359385	0.0035001216752359385
-0.0002573241682153933	-0.0002573241682153933	-0.0002573241682153933
-0.003720092312238781	-0.003720092312238781	-0.003720092312238781
-0.0029162593997561783	-0.0029162593997561783	-0.0029162593997561783
0.0012333983112436126	0.0012333983112436126	0.0012333983112436126
0.003967895057260743	0.003967895057260743	0.003967895057260743
0.0021478269137352123	0.0021478269137352123	0.0021478269137352123
-0.0021386716013485573	-0.0021386716013485573	-0.0021386716013485573
-0.003969115720206057	-0.003969115720206057	-0.003969115720206057
-0.0012397459267059008	-0.0012397459267059008	-0.0012397459267059008
0.0029145504556187707	0.0029145504556187707	0.0029145504556187707
0.003718871649293467	0.003718871649293467	0.003718871649293467
0.00024719237351438655	0.00024719237351438655	0.00024719237351438655
-0.003509032766956713	-0.003509032766956713	-0.003509032766956713
-0.0032286372923974816	-0.0032286372923974816	-0.0032286372923974816
0.0007672118430931095	0.0007672118430931095	0.0007672118430931095
0.0038802485832801037	0.0038802485832801037	0.0038802485832801037
0.0025258786267129832	0.0025258786267129832	0.0025258786267129832
-0.0017376706723424293	-0.0017376706723424293	-0.0017376706723424293
-0.003999755365009874	-0.003999755365009874	-0.003999755365009874
-0.001652831815216323	-0.001652831815216323	-0.001652831815216323
0.002599364946122934	0.002599364946122934	0.002599364946122934
0.0038549800315893067	0.0038549800315893067	0.0038549800315893067
0.000664672792753643	0.000664672792753643	0.000664672792753643
-0.0032926021285616244	-0.0032926021285616244	-0.0032926021285616244
-0.003450805234799659	-0.003450805234799659	-0.003450805234799659
0.0003741454834584879	0.0003741454834584879	0.0003741454834584879
0.003767333557608667	0.003767333557608667	0.003767333557608667
0.0028100582805109333	0.0028100582805109333	0.0028100582805109333
-0.0013935545022151006	-0.0013935545022151006	-0.0013935545022151006
-0.003987182124313487	-0.003987182124313487	-0.003987182124313487
-0.001972533925739017	-0.001972533925739017	-0.001972533925739017
0.002322753650802421	0.002322753650802421	0.002322753650802421
0.003932250530237976	0.003932250530237976	0.003932250530237976
0.0009930418944359822	0.0009930418944359822	0.0009930418944359822
-0.0030954585972541985	-0.0030954585972541985	-0.0030954585972541985
-0.003601562052858279	-0.003601562052858279	-0.003601562052858279
6.18896611152078e-05	6.18896611152078e-05	6.18896611152078e-05
0.0036540523210431618	0.0036540523210431618	0.0036540523210431618
0.0030137936079116115	0.0030137936079116115	0.0030137936079116115
-0.0011185301207688888	-0.0011185301207688888	-0.0011185301207688888
-0.003954833495337345	-0.003954833495337345	-0.003954833495337345
-0.0022064206167514188	-0.0022064206167514188	-0.0022064206167514188
0.0021007077786982667	0.0021007077786982667	0.0021007077786982667
0.003971435095903415	0.003971435095903415	0.003971435095903415
0.001234374873627798	0.001234374873627798	0.001234374873627798
-0.0029355465068438397	-0.0029355465068438397	-0.0029355465068438397
-0.0036978755179985635	-0.0036978755179985635	-0.0036978755179985635
-0.00016625972589010517	-0.00016625972589010517	-0.00016625972589010517
0.003558837488585085	0.003558837488585085	0.003558837488585085
0.003149291638717335	0.003149291638717335	0.003149291638717335
-0.0009202879567792535	-0.0009202879567792535	-0.0009202879567792535
-0.003920409671294811	-0.003920409671294811	-0.003920409671294811
-0.0023620602467309664	-0.0023620602467309664	-0.0023620602467309664
0.0019437253754404644	0.0019437253754404644	0.0019437253754404644
0.00398852493762666	0.00398852493762666	0.00398852493762666
0.0013917234877796698	0.0013917234877796698	0.0013917234877796698
-0.0028253170277289133	-0.0028253170277289133	-0.0028253170277289133
-0.003752929222407015	-0.003752929222407015	-0.003752929222407015
-0.00030957025576931193	-0.00030957025576931193	-0.00030957025576931193
0.0034947505821229185	0.0034947505821229185	0.0034947505821229185
0.003226806277962051	0.003226806277962051	0.003226806277962051
-0.0008024901191868902	-0.0008024901191868902	-0.0008024901191868902
-0.003896361822584245	-0.003896361822584245	-0.003896361822584245
-0.0024461666820689335	-0.0024461666820689335	-0.0024461666820689335
0.001857909955930173	0.001857909955930173	0.001857909955930173
0.003994262241633749	0.003994262241633749	0.003994262241633749
0.0014685057052362465	0.0014685057052362465	0.0014685057052362465
-0.0027720943777908096	-0.0027720943777908096	-0.0027720943777908096
-0.003775512227541302	-0.003775512227541302	-0.003775512227541302
-0.00036840813941648197	-0.00036840813941648197	-0.00036840813941648197
0.003469482030432122	0.003469482030432122	0.003469482030432122
0.0032523189702488944	0.0032523189702488944	0.0032523189702488944
-0.0007672118030581928	-0.0007672118030581928	-0.0007672118030581928
-0.003889892096789017	-0.003889892096789017	-0.003889892096789017
-0.0024624020317060157	-0.0024624020317060157	-0.0024624020317060157
0.0018464353479159946	0.0018464353479159946	0.0018464353479159946
0.003994506382229795	0.003994506382229795	0.003994506382229795
0.0014661863695738062	0.0014661863695738062	0.0014661863695738062
-0.0027794185956721996	-0.0027794185956721996	-0.0027794185956721996
-0.0037695307829381667	-0.0037695307829381667	-0.0037695307829381667
-0.0003430175174276617	-0.0003430175174276617	-0.0003430175174276617
0.003485839450367227	0.003485839450367227	0.003485839450367227
0.0032283931918363523	0.0032283931918363523	0.0032283931918363523
-0.0008148192192872308	-0.0008148192192872308	-0.0008148192192872308
-0.003902587407783427	-0.003902587407783427	-0.003902587407783427
-0.0024117428580263983	-0.0024117428580263983	-0.0024117428580263983
0.001909789832590022	0.001909789832590022	0.001909789832590022
0.003989623570308867	0.003989623570308867	0.003989623570308867
0.001384887551090372	0.001384887551090372	0.001384887551090372
-0.002846679329882969	-0.002846679329882969	-0.002846679329882969
-0.0037341303965114465	-0.0037341303965114465	-0.0037341303965114465
-0.00023315424920680473	-0.00023315424920680473	-0.00023315424920680473
0.0035421138577559105	0.0035421138577559105	0.0035421138577559105
0.0031527096070619836	0.0031527096070619836	0.0031527096070619836
-0.0009447020163838883	-0.0009447020163838883	-0.0009447020163838883
-0.003931151857520849	-0.003931151857520849	-0.003931151857520849
-0.0022916256847715947	-0.0022916256847715947	-0.0022916256847715947
0.002045532003991792	0.002045532003991792	0.002045532003991792
0.003974486853353994	0.003974486853353994	0.003974486853353994
0.0012226561250175733	0.0012226561250175733	0.0012226561250175733
-0.0029697261902903284	-0.0029697261902903284	-0.0029697261902903284
-0.0036629634127639354	-0.0036629634127639354	-0.0036629634127639354
-3.8696264455887903e-05	-3.8696264455887903e-05	-3.8696264455887903e-05
0.003631469315908874	0.003631469315908874	0.003631469315908874
0.0030191647010246307	0.0030191647010246307	0.0030191647010246307
-0.0011547849992817715	-0.0011547849992817715	-0.0011547849992817715
-0.00396655224394757	-0.00396655224394757	-0.00396655224394757
-0.0020966794188285853	-0.0020966794188285853	-0.0020966794188285853
0.002248656979902354	0.002248656979902354	0.002248656979902354
0.003938842326331227	0.003938842326331227	0.003938842326331227
0.0009764403339048304	0.0009764403339048304	0.0009764403339048304
-0.0031398921857346334	-0.0031398921857346334	-0.0031398921857346334
-0.003545531786065642	-0.003545531786065642	-0.003545531786065642
0.0002403564368250888	0.0002403564368250888	0.0002403564368250888
0.0037423091465139165	0.0037423091465139165	0.0037423091465139165
0.0028179928498824392	0.0028179928498824392	0.0028179928498824392
-0.001440673637252046	-0.001440673637252046	-0.001440673637252046
-0.0039946284124929	-0.0039946284124929	-0.0039946284124929
-0.001819946053210049	-0.001819946053210049	-0.001819946053210049
0.0025100094879699705	0.0025100094879699705	0.0025100094879699705
0.003867187061391624	0.003867187061391624	0.003867187061391624
0.0006428222094074948	0.0006428222094074948	0.0006428222094074948
-0.003343627513135311	-0.003343627513135311	-0.003343627513135311
-0.0033668208697597147	-0.0033668208697597147	-0.0033668208697597147
0.0006020507298677546	0.0006020507298677546	0.0006020507298677546
0.0038571772969537236	0.0038571772969537236	0.0038571772969537236
0.0025366208129390224	0.0025366208129390224	0.0025366208129390224
-0.0017943112906251822	-0.0017943112906251822	-0.0017943112906251822
-0.003995604974877086	-0.003995604974877086	-0.003995604974877086
-0.0014531248076504097	-0.0014531248076504097	-0.0014531248076504097
0.0028154293736239533	0.0028154293736239533	0.0028154293736239533
0.0037396235999574068	0.0037396235999574068	0.0037396235999574068
0.00022021483765126502	0.00022021483765126502	0.00022021483765126502
-0.0035612788545106313	-0.0035612788545106313	-0.0035612788545106313
-0.0031090084003347705	-0.0031090084003347705	-0.0031090084003347705
0.00104064931066502	0.00104064931066502	0.00104064931066502
0.003952636270007846	0.003952636270007846	0.003952636270007846
0.002161742927709854	0.002161742927709854	0.002161742927709854
-0.0022021481563206076	-0.0022021481563206076	-0.0022021481563206076
-0.003944823730899445	-0.003944823730899445	-0.003944823730899445
-0.000989990096950486	-0.000989990096950486	-0.000989990096950486
0.0031442867564983844	0.0031442867564983844	0.0031442867564983844
0.00353247030421208	0.00353247030421208	0.00353247030421208
-0.000289306586297465	-0.000289306586297465	-0.000289306586297465
-0.0037664790254875874	-0.0037664790254875874	-0.0037664790254875874
-0.0027526852004051247	-0.0027526852004051247	-0.0027526852004051247
0.001544433430606661	0.001544433430606661	0.001544433430606661
0.003999267123852699	0.003999267123852699	0.003999267123852699
0.001681640445584709	0.001681640445584709	0.001681640445584709
-0.0026435543539724067	-0.0026435543539724067	-0.0026435543539724067
-0.0038126215981403476	-0.0038126215981403476	-0.0038126215981403476
-0.00042810051514981424	-0.00042810051514981424	-0.00042810051514981424
0.003468139257153867	0.003468139257153867	0.003468139257153867
0.0032203365521668225	0.0032203365521668225	0.0032203365521668225
-0.0008767088603849802	-0.0008767088603849802	-0.0008767088603849802
-0.003925902834705853	-0.003925902834705853	-0.003925902834705853
-0.002280029006459393	-0.002280029006459393	-0.002280029006459393
0.0020933835608168763	0.0020933835608168763	0.0020933835608168763
0.0039622798235516765	0.0039622798235516765	0.0039622798235516765
0.001088745008086151	0.001088745008086151	0.001088745008086151
-0.003088378519968854	-0.003088378519968854	-0.003088378519968854
-0.00356738236941179	-0.00356738236941179	-0.00356738236941179
0.00022680663374451644	0.00022680663374451644	0.00022680663374451644
0.003749633364395307	0.003749633364395307	0.003749633364395307
0.0027786862139189774	0.0027786862139189774	0.0027786862139189774
-0.0015234372993117582	-0.0015234372993117582	-0.0015234372993117582
-0.003999145013519758	-0.003999145013519758	-0.003999145013519758
